Motion,SSIM,Brightness
0.7259,0.4349,160.4
0.5653,0.4349,137.68
0.4686,0.4349,130.01
0.4404,0.4349,125.65
0.4761,0.5734,120.77
0.5583,0.5734,115.23
0.5521,0.5734,125.76
0.4639,0.5734,119.17
0.5076,0.5734,115.67
0.4828,0.5734,117.41
0.4211,0.5734,117.74
0.1673,0.5734,117.56
0.2401,0.5734,117.31
0.4721,0.5654,118.17
0.4635,0.5654,118.74
0.4524,0.5654,118.29
0.4553,0.5654,117.88
0.3065,0.5654,118.08
0.2793,0.5654,118.23
0.0116,0.5654,118.13
0.0108,0.5654,118.23
0.0052,0.5654,118.22
0.4791,0.5598,115.52
0.4694,0.5598,107.01
0.4815,0.5598,101.6
0.4572,0.5598,98.92
0.4025,0.5598,99.51
0.0146,0.5598,99.44
0.3944,0.5598,99.13
0.4024,0.5598,98.56
0.0186,0.5598,98.19
0.4061,0.434,97.77
0.3713,0.434,97.61
0.0323,0.434,97.65
0.3737,0.434,97.5
0.0367,0.434,97.62
0.4135,0.434,97.3
0.3414,0.434,97.24
0.3744,0.434,97.55
0.4172,0.434,96.94
0.3725,0.4359,92.25
0.2579,0.4359,128.01
0.4554,0.4359,122.6
0.2589,0.4359,119.74
0.4401,0.4359,118.11
0.4995,0.4359,116.28
0.0563,0.4359,118.7
0.4235,0.4359,109.69
0.5774,0.4359,117.58
0.6215,0.4822,116.36
0.4598,0.4822,114.59
0.6126,0.4822,116.48
0.0,1.0,162.51
0.03,1.0,122.83
0.003,1.0,123.33
0.0053,1.0,123.36
0.0032,1.0,123.38
0.0034,1.0,123.41
0.0028,1.0,123.42
0.0039,1.0,123.44
0.005,0.9106,123.46
0.001,0.9106,123.45
0.0054,0.9106,123.47
0.0046,0.9106,123.47
0.0058,0.9106,123.48
0.0042,0.9106,123.49
0.0034,0.9106,123.52
0.0053,0.9106,123.52
0.0054,0.9106,123.49
0.4426,0.5245,99.27
0.2225,0.5245,87.08
0.311,0.5245,91.08
0.0774,0.5245,91.11
0.3519,0.5245,91.47
0.0958,0.5245,91.34
0.3524,0.5245,92.14
0.0395,0.5245,91.98
0.3383,0.5245,92.17
0.0137,0.479,92.21
0.095,0.479,92.2
0.356,0.479,92.65
0.0244,0.479,92.78
0.3513,0.479,91.99
0.3597,0.479,92.34
0.1032,0.479,92.48
0.2512,0.479,92.31
0.3438,0.479,92.44
0.3103,0.4851,92.61
0.3491,0.4851,92.17
0.3532,0.4851,92.85
0.32,0.4851,92.94
0.2977,0.4851,92.71
0.3523,0.4851,92.36
0.3149,0.4851,85.76
0.2847,0.4851,128.1
0.4619,0.4851,130.31
0.4923,0.6228,134.27
0.5102,0.6228,135.77
0.0176,0.6228,144.54
0.5997,0.6228,150.07
0.0136,0.6228,150.01
0.5505,0.6228,149.6
0.0194,0.6228,149.59
0.5654,0.6228,150.05
0.0142,0.6228,150.01
0.0137,0.5994,150.08
0.4759,0.5994,149.75
0.5611,0.5994,149.36
0.5994,0.5994,148.71
0.6182,0.5994,149.92
0.0108,0.5994,149.83
0.6165,0.5994,148.57
0.5978,0.5994,149.17
0.0214,0.5994,149.19
0.4646,0.5928,149.46
0.1121,0.5928,149.2
0.5977,0.5928,148.53
0.1089,0.5928,148.34
0.5827,0.5928,147.87
0.5394,0.5928,147.57
0.5488,0.5928,147.26
0.5894,0.5928,147.69
0.6667,0.5928,144.0
0.5118,0.5774,138.06
0.3721,0.5774,105.86
0.281,0.5774,103.58
0.0842,0.5774,103.12
0.3286,0.5774,101.29
0.3785,0.5774,100.73
0.0213,0.5774,100.64
0.3757,0.5774,100.27
0.3785,0.5774,100.7
0.3607,0.5056,100.61
0.0257,0.5056,100.52
0.0678,0.5056,100.61
0.3502,0.5056,100.96
0.3175,0.5056,100.81
0.017,0.5056,100.8
0.0435,0.5056,100.94
0.3743,0.5056,101.25
0.3611,0.5056,101.54
0.366,0.5076,101.3
0.2944,0.5076,101.38
0.0157,0.5076,101.42
0.0105,0.5076,101.41
0.2969,0.5076,101.57
0.3685,0.5076,92.62
0.5183,0.5076,122.55
0.7664,0.5076,117.77
0.69,0.5076,169.48
0.5163,0.6193,188.48
0.6712,0.6193,139.73
0.7077,0.6193,145.55
0.476,0.6193,141.27
0.5134,0.6193,150.48
0.3819,0.6193,110.48
0.3489,0.6193,112.14
0.2553,0.6193,111.26
0.2645,0.6193,110.94
0.2765,0.5784,120.9
0.1509,0.5784,123.83
0.0317,0.5784,124.51
0.0113,0.5784,124.45
0.0078,0.5784,124.33
0.0086,0.5784,124.33
0.0134,0.5784,124.34
0.0105,0.5784,124.33
0.0131,0.5784,124.34
0.009,0.6301,124.36
0.0097,0.6301,124.37
0.0158,0.6301,124.26
0.0221,0.6301,124.08
0.0332,0.6301,123.7
0.0423,0.6301,123.59
0.0384,0.6301,123.61
0.0709,0.6301,123.27
0.0997,0.6301,118.57
0.1218,0.5759,117.48
0.1453,0.5759,127.68
0.1609,0.5759,159.77
0.1572,0.5759,170.76
0.1294,0.5759,172.65
0.1763,0.5759,167.27
0.1797,0.5759,156.6
0.1604,0.5759,115.81
0.1025,0.5759,115.87
0.0935,0.5984,114.83
0.0673,0.5984,115.77
0.0595,0.5984,114.86
0.0707,0.5984,114.6
0.0777,0.5984,114.36
0.0829,0.5984,114.36
0.0856,0.5984,114.24
0.0891,0.5984,114.27
0.0965,0.5984,115.43
0.2581,0.6032,97.49
0.1845,0.6032,133.42
0.2832,0.6032,130.58
0.4466,0.6032,125.06
0.4513,0.6032,131.55
0.4549,0.6032,132.58
0.4727,0.6032,130.79
0.4312,0.6032,130.01
0.4682,0.6032,130.61
0.4246,0.6447,130.23
0.4418,0.6447,131.37
0.4553,0.6447,131.41
0.4513,0.6447,131.57
0.4789,0.6447,127.74
0.4715,0.6447,130.54
0.4905,0.6447,134.13
0.4627,0.6447,135.81
0.1956,0.6447,136.18
0.4705,0.6481,136.84
0.4564,0.6481,137.06
0.4558,0.6481,137.78
0.3684,0.6481,138.15
0.4579,0.6481,138.58
0.4713,0.6481,138.97
0.459,0.6481,138.69
0.4694,0.6481,138.43
0.4628,0.6481,139.81
0.3614,0.632,132.71
0.4975,0.632,135.54
0.5133,0.632,121.52
0.4529,0.632,118.83
0.5811,0.632,112.76
0.6889,0.632,142.37
0.6738,0.632,139.06
0.7229,0.632,142.77
0.7409,0.632,134.23
0.69,0.5697,134.71
0.7619,0.5697,139.89
0.0,1.0,199.99
0.027,1.0,154.27
0.0256,1.0,125.58
0.0034,1.0,125.56
0.004,1.0,125.58
0.0025,1.0,125.6
0.0066,1.0,125.6
0.0056,1.0,125.61
0.0046,0.8468,125.62
0.008,0.8468,125.62
0.0061,0.8468,125.64
0.0022,0.8468,125.65
0.0036,0.8468,125.66
0.0035,0.8468,125.67
0.0049,0.8468,125.67
0.0048,0.8468,125.69
0.004,0.8468,125.68
0.003,0.8468,125.69
0.0077,0.8468,125.69
0.0062,0.8468,125.69
0.0048,0.8468,125.68
0.0037,0.8468,125.66
0.0024,0.8468,125.65
0.1215,0.8468,124.71
0.5167,0.8468,97.25
0.7536,0.8468,124.01
0.7542,0.4446,128.19
0.0463,0.4446,131.58
0.174,0.4446,152.35
0.0593,0.4446,152.59
0.0416,0.4446,152.54
0.0388,0.4446,152.54
0.0358,0.4446,152.51
0.0402,0.4446,152.54
0.0463,0.4446,152.55
0.0334,0.4711,152.54
0.0371,0.4711,152.59
0.0402,0.4711,152.59
0.0292,0.4711,152.65
0.0343,0.4711,152.6
0.0456,0.4711,152.6
0.0439,0.4711,152.59
0.0409,0.4711,152.65
0.0392,0.4711,152.64
0.036,0.4706,152.63
0.0361,0.4706,152.71
0.035,0.4706,152.69
0.0323,0.4706,152.72
0.0351,0.4706,152.74
0.0434,0.4706,152.8
0.0482,0.4706,152.81
0.037,0.4706,152.83
0.0447,0.4706,152.81
0.0353,0.4718,152.85
0.0361,0.4718,152.84
0.0323,0.4718,152.84
0.0364,0.4718,152.88
0.0389,0.4718,152.9
0.0324,0.4718,152.87
0.7689,0.4718,211.46
0.2104,0.4718,157.17
0.0697,0.4718,124.97
0.1958,0.7428,120.83
0.1141,0.7428,118.48
0.0044,0.7428,118.5
0.0172,0.7428,118.49
0.0078,0.7428,118.52
0.0056,0.7428,118.51
0.0036,0.7428,118.52
0.0035,0.7428,118.53
0.0044,0.7428,118.54
0.0048,0.7375,118.52
0.0042,0.7375,118.53
0.0024,0.7375,118.53
0.0033,0.7375,118.53
0.0045,0.7375,118.55
0.0051,0.7375,118.52
0.1915,0.7375,118.6
0.2088,0.7375,80.25
0.4038,0.7375,94.78
0.4185,0.4753,99.21
0.2748,0.4753,103.34
0.2273,0.4753,108.56
0.0257,0.4753,116.81
0.0342,0.4753,123.23
0.0196,0.4753,123.39
0.0251,0.4753,123.45
0.0198,0.4753,123.47
0.017,0.4753,123.46
0.0199,0.4662,123.42
0.02,0.4662,123.44
0.027,0.4662,123.48
0.0258,0.4662,123.52
0.0247,0.4662,123.52
0.0178,0.4662,123.51
0.0204,0.4662,123.48
0.0227,0.4662,123.46
0.0249,0.4662,123.34
0.8301,0.5139,125.9
0.6858,0.5139,164.98
0.6042,0.5139,149.47
0.4557,0.5139,145.89
0.387,0.5139,139.19
0.1547,0.5139,126.37
0.2118,0.5139,126.73
0.0088,0.5139,126.77
0.0134,0.5139,126.79
0.021,0.6935,126.83
0.0478,0.6935,126.9
0.01,0.6935,126.89
0.0126,0.6935,126.59
0.1865,0.6935,105.54
0.3872,0.6935,133.26
0.3864,0.6935,122.87
0.3251,0.6935,124.74
0.2376,0.6935,125.09
0.3503,0.6288,120.76
0.3956,0.6288,121.25
0.2992,0.6288,118.07
0.3244,0.6288,108.9
0.3488,0.6288,141.16
0.5815,0.6288,139.31
0.6756,0.6288,141.84
0.6464,0.6288,135.69
0.0,1.0,206.64
0.0527,1.0,163.41
0.0408,1.0,135.96
0.0114,1.0,135.95
0.0097,1.0,135.98
0.0082,1.0,135.99
0.0062,1.0,136.0
0.0103,1.0,136.01
0.0082,0.8489,136.01
0.0063,0.8489,136.02
0.0096,0.8489,136.05
0.0098,0.8489,136.04
0.0126,0.8489,136.06
0.0082,0.8489,136.04
0.0093,0.8489,135.96
0.1967,0.8489,95.02
0.5307,0.8489,86.85
0.5473,0.3923,87.43
0.2846,0.3923,87.41
0.0922,0.3923,87.32
0.018,0.3923,87.29
0.0198,0.3923,87.3
0.0143,0.3923,87.0
0.0072,0.3923,87.0
0.0104,0.3923,87.01
0.012,0.3923,86.97
0.0109,0.3876,86.97
0.0121,0.3876,86.93
0.0092,0.3876,86.95
0.018,0.3876,86.91
0.012,0.3876,86.92
0.0136,0.3876,86.91
0.0102,0.3876,86.91
0.5486,0.3876,86.6
0.1287,0.3876,87.2
0.0139,0.3874,87.22
0.0236,0.3874,87.19
0.036,0.3874,86.87
0.5413,0.3874,83.63
0.4405,0.3874,88.04
0.1976,0.3874,80.83
0.1533,0.3874,87.74
0.1705,0.3874,93.16
0.3608,0.3874,93.16
0.3044,0.4062,93.19
0.2712,0.4062,94.92
0.0,1.0,215.33
0.1131,1.0,174.12
0.1093,1.0,123.19
0.022,1.0,116.93
0.0115,1.0,116.97
0.0125,1.0,117.02
0.01,1.0,117.06
0.0097,1.0,117.11
0.0109,0.7268,117.12
0.0094,0.7268,117.15
0.0116,0.7268,117.17
0.0106,0.7268,117.17
0.0103,0.7268,117.22
0.0096,0.7268,117.31
0.0106,0.7268,117.3
0.0143,0.7268,117.14
0.0066,0.7268,116.74
0.3631,0.6106,113.08
0.4551,0.6106,122.24
0.7132,0.6106,112.07
0.7017,0.6106,108.89
0.6942,0.6106,107.74
0.333,0.6106,107.4
0.0215,0.6106,107.29
0.4762,0.6106,107.42
0.5584,0.6106,107.35
0.6701,0.4261,107.24
0.6601,0.4261,106.53
0.7083,0.4261,105.56
0.0199,0.4261,105.42
0.0234,0.4261,105.53
0.683,0.4261,105.69
0.6925,0.4261,105.25
0.0232,0.4261,105.47
0.0192,0.4261,105.43
0.6901,0.4203,105.44
0.6881,0.4203,105.67
0.6898,0.4203,105.98
0.6762,0.4203,105.9
0.0244,0.4203,106.22
0.4931,0.4203,105.55
0.1906,0.4203,105.41
0.0236,0.4203,105.81
0.7197,0.4203,106.42
0.744,0.4801,109.27
0.5757,0.4801,174.14
0.5269,0.4801,163.65
0.4023,0.4801,123.07
0.4884,0.4801,120.76
0.323,0.4801,121.09
0.344,0.4801,121.3
0.2229,0.4801,121.21
0.3126,0.4801,121.42
0.0238,0.6014,121.44
0.3189,0.6014,121.17
0.2876,0.6014,121.4
0.3012,0.6014,121.6
0.016,0.6014,121.58
0.0234,0.6014,121.54
0.2607,0.6014,121.42
0.0207,0.6014,121.46
0.0311,0.6014,121.41
0.3928,0.6729,129.77
0.1393,0.6729,113.61
0.0936,0.6729,114.17
0.0669,0.6729,115.23
0.0532,0.6729,115.63
0.0424,0.6729,115.43
0.0437,0.6729,115.33
0.0145,0.6729,115.27
0.0403,0.6729,115.34
0.0455,0.6183,115.49
0.0721,0.6183,121.48
0.1369,0.6183,107.02
0.3058,0.6183,108.79
0.2774,0.6183,107.86
0.4032,0.6183,119.33
0.333,0.6183,119.45
0.3363,0.6183,119.73
0.3174,0.6183,120.2
0.2981,0.6483,120.52
0.3083,0.6483,119.0
0.328,0.6483,123.59
0.2807,0.6483,127.8
0.2802,0.6483,128.53
0.2217,0.6483,128.71
0.201,0.6483,128.7
0.212,0.6483,128.86
0.2138,0.6483,116.15
0.218,0.6793,147.66
0.2575,0.6793,104.07
0.5234,0.6793,131.45
0.4981,0.6793,150.97
0.2573,0.6793,124.51
0.0881,0.6793,132.43
0.0029,0.6793,132.41
0.0047,0.6793,132.42
0.0053,0.6793,132.41
0.2206,0.6598,132.59
0.3883,0.6598,95.67
0.5951,0.6598,105.47
0.5836,0.6598,99.59
0.3106,0.6598,103.91
0.4039,0.6598,105.76
0.343,0.6598,119.72
0.1117,0.6598,119.47
0.6004,0.6598,119.39
0.6202,0.4078,119.38
0.6211,0.4078,119.45
0.5483,0.4078,119.39
0.0269,0.4078,119.05
0.5388,0.4078,119.0
0.6273,0.4078,119.08
0.6392,0.4078,119.02
0.6417,0.4078,119.05
0.6195,0.4078,118.37
0.6296,0.4484,118.85
0.4537,0.4484,166.08
0.5512,0.4484,137.32
0.6113,0.4484,130.46
0.0,1.0,180.43
0.0854,1.0,139.16
0.0382,1.0,112.86
0.0095,1.0,112.82
0.0062,1.0,112.83
0.0084,1.0,112.85
0.0082,1.0,112.86
0.0109,1.0,112.86
0.0106,0.8285,112.86
0.0084,0.8285,112.87
0.0077,0.8285,112.87
0.0059,0.8285,112.87
0.0139,0.8285,112.87
0.0091,0.8285,112.87
0.0044,0.8285,112.85
0.0097,0.8285,112.89
0.0056,0.8285,112.81
0.008,0.8283,112.79
0.0045,0.8283,112.67
0.0045,0.8283,112.58
0.0062,0.8283,112.52
0.011,0.8283,112.37
0.2993,0.8283,94.85
0.3884,0.8283,118.36
0.8044,0.8283,117.29
0.7763,0.8283,111.73
0.7633,0.481,111.23
0.6208,0.481,111.75
0.032,0.481,112.0
0.0172,0.481,112.21
0.0129,0.481,112.35
0.0178,0.481,112.01
0.0141,0.481,111.77
0.014,0.481,111.78
0.0149,0.481,111.71
0.0102,0.4748,111.68
0.0123,0.4748,111.88
0.0146,0.4748,112.0
0.0166,0.4748,111.97
0.0139,0.4748,112.1
0.0112,0.4748,112.07
0.1271,0.4748,107.08
0.1588,0.4748,103.36
0.1159,0.4748,99.51
0.3479,0.3905,93.74
0.7908,0.3905,136.04
0.7886,0.3905,198.52
0.8045,0.3905,146.13
0.7558,0.3905,144.24
0.0,1.0,201.62
0.1102,1.0,160.31
0.061,1.0,114.22
0.0118,1.0,114.12
0.0077,1.0,114.12
0.0114,1.0,114.08
0.0109,1.0,114.09
0.0079,1.0,114.08
0.0079,0.7717,114.1
0.0072,0.7717,114.11
0.0113,0.7717,114.07
0.0084,0.7717,114.08
0.0108,0.7717,114.09
0.0122,0.7717,114.01
0.007,0.7717,113.99
0.0084,0.7717,113.97
0.0116,0.7717,113.96
0.2093,0.7151,113.67
0.1751,0.7151,113.8
0.089,0.7151,113.74
0.2077,0.7151,114.01
0.1967,0.7151,113.82
0.3469,0.7151,82.5
0.4458,0.7151,127.09
0.6284,0.7151,122.21
0.6837,0.7151,119.52
0.6933,0.4715,123.21
0.7031,0.4715,121.75
0.7029,0.4715,124.02
0.6791,0.4715,124.22
0.5444,0.4715,124.15
0.7052,0.4715,124.73
0.6904,0.4715,123.91
0.6931,0.4715,123.72
0.706,0.4715,122.75
0.0352,0.4634,122.88
0.7341,0.4634,124.14
0.5085,0.4634,200.87
0.4881,0.4634,210.84
0.4176,0.4634,210.52
0.3046,0.4634,166.01
0.3334,0.4634,123.97
0.0502,0.4634,119.25
0.015,0.4634,119.34
0.0204,0.6461,119.36
0.0119,0.6461,119.28
0.0136,0.6461,119.2
0.0,1.0,122.27
0.012,1.0,122.34
0.0119,1.0,122.34
0.0088,1.0,122.35
0.0127,1.0,122.25
0.009,1.0,122.27
0.0089,1.0,122.38
0.0109,1.0,122.49
0.0138,0.954,122.56
0.0104,0.954,122.59
0.0089,0.954,122.56
0.0075,0.954,122.61
0.0111,0.954,122.55
0.0098,0.954,122.62
0.0131,0.954,122.57
0.0108,0.954,122.58
0.0143,0.954,122.49
0.0124,0.9539,122.48
0.3916,0.9539,108.97
0.7659,0.9539,118.91
0.8219,0.9539,121.65
0.0559,0.9539,121.71
0.6374,0.9539,121.53
0.0065,0.9539,121.52
0.5624,0.9539,121.63
0.6533,0.9539,121.28
0.007,0.4695,121.35
0.5084,0.4695,121.39
0.6034,0.4695,121.27
0.0976,0.4695,121.36
0.0214,0.4695,121.34
0.6541,0.4695,121.62
0.0166,0.4695,121.56
0.6051,0.4695,121.5
0.7167,0.4695,121.36
0.733,0.5879,125.52
0.2546,0.5879,237.76
0.2317,0.5879,174.63
0.3837,0.5879,107.04
0.5391,0.5879,105.16
0.0,1.0,191.5
0.0908,1.0,150.11
0.0542,1.0,115.2
0.0089,1.0,115.2
0.0065,1.0,115.2
0.0094,1.0,115.2
0.0078,1.0,115.17
0.0095,1.0,115.19
0.0086,0.8083,115.22
0.0065,0.8083,115.22
0.0099,0.8083,115.18
0.0086,0.8083,115.22
0.0109,0.8083,115.25
0.0119,0.8083,115.03
0.0097,0.8083,114.84
0.009,0.8083,114.85
0.0096,0.8083,114.81
0.2645,0.6064,105.48
0.2735,0.6064,124.49
0.5957,0.6064,122.61
0.156,0.6064,121.68
0.8559,0.6064,121.0
0.0374,0.6064,121.39
0.0086,0.6064,121.42
0.0129,0.6064,121.37
0.0097,0.6064,121.36
0.0087,0.4569,121.39
0.0084,0.4569,121.36
0.0076,0.4569,121.34
0.008,0.4569,121.45
0.0081,0.4569,121.47
0.0059,0.4569,121.46
0.01,0.4569,121.5
0.0093,0.4569,121.46
0.0061,0.4569,121.46
0.0088,0.4587,121.48
0.0108,0.4587,121.47
0.0072,0.4587,121.47
0.007,0.4587,121.49
0.009,0.4587,121.41
0.0105,0.4587,121.44
0.0096,0.4587,121.41
0.0097,0.4587,121.43
0.0103,0.4587,121.36
0.0126,0.459,121.41
0.0113,0.459,121.36
0.0085,0.459,121.34
0.0093,0.459,121.35
0.0093,0.459,121.4
0.0115,0.459,121.47
0.024,0.459,120.3
0.8206,0.459,117.17
0.5894,0.459,200.89
0.4602,0.7061,150.18
0.0,1.0,160.55
0.2668,1.0,160.57
0.3511,1.0,161.07
0.3124,1.0,161.63
0.1318,1.0,161.8
0.0178,1.0,161.78
0.0202,0.8486,161.75
0.0242,0.8486,161.71
0.0145,0.8486,161.7
0.0143,0.8486,161.66
0.4484,0.8486,163.9
0.4126,0.8486,164.43
0.4628,0.8486,164.42
0.4601,0.8486,163.87
0.4563,0.8486,165.21
0.4507,0.651,162.06
0.4196,0.651,165.11
0.4201,0.651,160.89
0.4068,0.651,166.0
0.3931,0.651,165.36
0.3778,0.651,165.59
0.3923,0.651,164.75
0.3818,0.651,163.52
0.4039,0.651,162.76
0.4097,0.6996,163.11
0.3841,0.6996,160.86
0.3843,0.6996,161.19
0.4066,0.6996,163.2
0.4148,0.6996,161.84
0.404,0.6996,164.32
0.4049,0.6996,160.9
0.4083,0.6996,163.49
0.4223,0.6996,162.18
0.3616,0.7198,162.12
0.0257,0.7198,162.14
0.1536,0.7198,162.16
0.0175,0.7198,162.16
0.0155,0.7198,162.15
0.0113,0.7198,162.13
0.121,0.7198,162.09
0.4118,0.7198,157.19
0.3674,0.7198,34.11
0.0055,0.3774,41.58
0.0021,0.3774,42.41
0.0026,0.3774,42.9
0.0015,0.3774,43.03
0.0029,0.3774,43.49
0.0018,0.3774,43.71
0.0026,0.3774,44.03
0.101,0.3774,237.92
0.2406,0.3774,234.25
0.2961,0.6441,229.74
0.366,0.6441,217.77
0.4005,0.6441,200.14
0.4031,0.6441,181.5
0.3718,0.6441,170.68
0.337,0.6441,173.37
0.3116,0.6441,174.75
0.2161,0.6441,174.25
0.106,0.6916,174.1
0.0811,0.6916,173.97
0.1819,0.6916,173.84
0.3543,0.6916,173.85
0.3218,0.6916,173.66
0.3901,0.6916,172.95
0.3504,0.6916,201.37
0.1196,0.6916,195.54
0.2751,0.5926,151.72
0.1938,0.5926,130.58
0.1657,0.5926,130.67
0.101,0.5926,130.67
0.1714,0.5926,131.02
0.047,0.5926,131.04
0.0995,0.5926,131.09
0.0863,0.5926,131.08
0.0883,0.5926,131.11
0.1064,0.56,131.16
0.1102,0.56,131.12
0.0211,0.56,131.16
0.0328,0.56,131.13
0.0237,0.56,131.14
0.098,0.56,131.16
0.0315,0.56,131.17
0.054,0.56,131.18
0.0849,0.56,131.17
0.0916,0.5605,131.2
0.1704,0.5605,131.05
0.1002,0.5605,131.15
0.029,0.5605,131.15
0.0841,0.5605,131.04
0.1005,0.5605,131.09
0.0389,0.5605,131.13
0.078,0.5605,131.12
0.0795,0.5605,131.1
0.0257,0.5601,131.1
0.0957,0.5601,131.13
0.0982,0.5601,131.06
0.1695,0.5601,131.27
0.173,0.5601,131.75
0.3356,0.5601,90.04
0.3211,0.5601,77.09
0.5067,0.5601,76.91
0.4668,0.5601,113.73
0.4872,0.5046,117.53
0.4495,0.5046,119.33
0.459,0.5046,120.88
0.4196,0.5046,121.43
0.4189,0.5046,121.69
0.0714,0.5046,121.54
0.4722,0.5046,125.05
0.1736,0.5046,125.39
0.0532,0.5046,125.47
0.3268,0.5327,125.91
0.4253,0.5327,127.0
0.039,0.5327,127.16
0.0232,0.5327,127.0
0.0177,0.5327,126.87
0.2478,0.5327,126.84
0.4266,0.5327,128.18
0.4292,0.5327,131.19
0.4277,0.5327,133.2
0.1805,0.5576,132.81
0.3241,0.5576,133.15
0.235,0.5576,136.77
0.2771,0.5576,136.82
0.4431,0.5576,137.1
0.4292,0.5576,139.16
0.372,0.5576,138.31
0.43,0.5576,136.47
0.3899,0.5576,135.3
0.4161,0.5563,136.17
0.4584,0.5563,140.8
0.404,0.5563,142.42
0.6535,0.5563,107.85
0.6331,0.5563,141.25
0.6377,0.5563,126.91
0.6578,0.5563,82.04
0.9065,0.5563,93.57
0.9838,0.3815,102.0
0.9867,0.3815,107.45
0.9766,0.3815,107.39
0.9948,0.3815,105.73
0.9237,0.3815,106.35
0.9954,0.3815,106.38
0.7925,0.3815,106.23
0.9895,0.3815,106.78
0.9971,0.3735,107.08
0.9967,0.3735,107.1
0.9942,0.3735,106.73
0.955,0.3735,108.19
0.6585,0.3735,108.02
0.9976,0.3735,107.94
0.6094,0.3735,107.74
0.9757,0.3735,109.05
0.9933,0.3735,107.21
0.9965,0.384,107.38
0.9459,0.384,107.96
0.9562,0.384,232.0
0.5001,0.384,206.7
0.5053,0.384,206.87
0.596,0.384,208.41
0.5185,0.384,207.56
0.4639,0.384,197.74
0.4743,0.5842,195.02
0.4712,0.5842,196.18
0.365,0.5842,196.07
0.2015,0.5842,195.72
0.0486,0.5842,195.68
0.428,0.5842,195.56
0.3663,0.5842,196.1
0.4762,0.5842,193.66
0.8227,0.4248,77.14
0.9503,0.4248,137.39
0.931,0.4248,126.38
0.9693,0.4248,119.73
0.9888,0.4248,122.17
0.9724,0.4248,123.42
0.9494,0.4248,125.41
0.979,0.4248,126.69
0.9273,0.4248,128.33
0.9686,0.5967,213.97
0.6093,0.5967,212.12
0.5878,0.5967,204.2
0.5481,0.5967,186.89
0.6017,0.5967,181.97
0.0,1.0,107.13
0.1385,1.0,114.11
0.1566,1.0,115.25
0.4075,1.0,113.81
0.3359,1.0,132.51
0.3663,1.0,130.71
0.3655,0.6023,129.9
0.3225,0.6023,129.47
0.283,0.6023,129.32
0.3818,0.6023,130.45
0.3496,0.6023,137.47
0.2469,0.6023,136.66
0.3323,0.6023,129.86
0.3954,0.6023,126.41
0.3701,0.6013,128.35
0.3628,0.6013,134.96
0.2592,0.6013,135.81
0.3387,0.6013,129.55
0.3839,0.6013,127.91
0.3713,0.6013,131.46
0.3239,0.6013,138.68
0.28,0.6013,135.67
0.3605,0.6042,129.73
0.2299,0.6042,129.33
0.3322,0.6042,130.24
0.2669,0.6042,130.78
0.2544,0.6042,131.44
0.1384,0.6042,131.37
0.167,0.6042,131.33
0.219,0.6042,131.15
0.3724,0.6051,130.89
0.4154,0.6051,130.33
0.4233,0.6051,130.07
0.4,0.6051,138.16
0.3284,0.6051,141.08
0.3832,0.6051,127.21
0.3989,0.6051,125.41
0.2784,0.6051,125.42
0.303,0.6037,126.15
0.0,1.0,135.81
0.4055,1.0,151.48
0.4263,1.0,149.4
0.4264,1.0,147.71
0.42,1.0,150.79
0.2821,1.0,151.09
0.3878,1.0,153.32
0.398,0.6841,154.76
0.3586,0.6841,154.12
0.3192,0.6841,153.72
0.2383,0.6841,153.73
0.4011,0.6841,152.71
0.3438,0.6841,152.29
0.3173,0.6841,151.84
0.3906,0.6841,153.24
0.4069,0.6873,154.59
0.4286,0.6873,152.14
0.4968,0.6873,144.02
0.4345,0.6873,139.95
0.4443,0.6873,139.91
0.3583,0.6873,140.23
0.3263,0.6873,140.38
0.2175,0.6873,140.5
0.3319,0.6241,139.9
0.4187,0.6241,140.57
0.2872,0.6241,139.86
0.3548,0.6241,139.26
0.0,1.0,143.36
0.4488,1.0,156.83
0.3682,1.0,149.02
0.317,1.0,148.58
0.3312,1.0,147.85
0.3813,1.0,147.81
0.3497,1.0,150.25
0.2459,0.6801,150.15
0.2813,0.6801,148.71
0.266,0.6801,147.82
0.2536,0.6801,147.53
0.2233,0.6801,147.51
0.1761,0.6801,147.49
0.1733,0.6801,147.49
0.2592,0.6801,147.27
0.3927,0.6512,145.46
0.38,0.6512,145.37
0.4285,0.6512,146.89
0.3832,0.6512,149.33
0.294,0.6512,148.77
0.3308,0.6512,144.46
0.2819,0.6512,143.65
0.2322,0.6512,143.98
0.1603,0.6737,144.06
0.2164,0.6737,144.07
0.1862,0.6737,144.36
0.3216,0.6737,142.51
0.2966,0.6737,142.35
0.2773,0.6737,142.22
0.2564,0.6737,142.25
0.2455,0.6737,142.59
0.4039,0.6631,140.98
0.295,0.6631,141.25
0.0,1.0,144.66
0.1262,1.0,156.16
0.2116,1.0,156.91
0.2751,1.0,151.13
0.3014,1.0,152.97
0.2305,1.0,153.45
0.2778,0.7412,152.91
0.2699,0.7412,151.8
0.2167,0.7412,152.25
0.1955,0.7412,153.02
0.1693,0.7412,153.05
0.0728,0.7412,153.08
0.2123,0.7412,153.49
0.1889,0.7412,153.21
0.2073,0.7521,152.97
0.1671,0.7521,153.03
0.1236,0.7521,153.01
0.0502,0.7521,152.98
0.0778,0.7521,152.95
0.0672,0.7521,153.08
0.0728,0.7521,153.12
0.224,0.7521,152.56
0.3372,0.7297,151.68
